THDA-280-01;Words and Music;THDA-280-01,MUSI-260-01;Ronald Bashford  Harold Meltzer;L/D;W 02:00PM-05:00PM;15
THDA-280-01;Words and Music;THDA-280-01,MUSI-260-01;Ronald Bashford  Harold Meltzer;L/D;W 02:00PM-05:00PM;15
THDA-330-01;Rehearsal;;Peter Lobdell;L/D;TTH 01:00PM-03:00PM;7
THDA-352-01;Performance in Place;THDA-352-01,FAMS-342-01,MUSI-352-01;Wendy Woodson;L/D;F 01:00PM-04:00PM;10
THDA-360-01;Design Studio;;Suzanne Dougan;L/D;MF 09:30AM-11:30AM;1
THDA-363-01;Design Studio II;;Suzanne Dougan;L/D;MF 09:30AM-11:30AM;1
WAGS-113-01;Realm of Dreams;ARHA-146-01,EUST-146-01,WAGS-113-01;Natasha Staller;L/D;TTH 10:00AM-11:20AM;19
WAGS-123-01;Greek Civilization;CLAS-123-01,WAGS-123-01;Frederick Griffiths;L/D;MWF 11:00AM-11:50AM;51
WAGS-200-01;Feminist Theory;;Krupa Shandilya;L/D;TTH 08:30AM-09:50AM;25
WAGS-201-01;Gender +ACY- Science;;Banu Subramaniam;L/D;T 02:30PM-04:30PM;17
WAGS-202-01;Black Women's Narratives;WAGS-202-01,BLST-242-01;Aneeka Henderson;L/D;TTH 11:30AM-12:50PM;16
WAGS-207-01;Home and the World;WAGS-207-01,POSC-207-01;Amrita Basu  Krupa Shandilya;L/D;TTH 11:30AM-12:50PM;27
WAGS-207-01;Home and the World;WAGS-207-01,POSC-207-01;Amrita Basu  Krupa Shandilya;L/D;TTH 11:30AM-12:50PM;27
WAGS-237-01;Gender and Work;SOCI-237-01,WAGS-237-01;Eun Mi Mun;L/D;TTH 10:00AM-11:20AM;14
WAGS-312-01;Queer Geographies;WAGS-312-01,ENGL-370-01;Michele Barale;L/D;MF 12:00PM-01:20PM;9
WAGS-326-01;Enlightening Passion;ASLC-326-01,WAGS-326-01,RELI-326-01;Paola Zamperini;L/D;MW 12:30PM-01:50PM;5
WAGS-330-01;Black Sexualities;BLST-236-01,WAGS-330-01;Khary Polk;L/D;TTH 02:30PM-03:50PM;21
